traveler_id	reservation_id	reservation_date	package_type	departure_date	departure_code	arrival_code	arrival_country	return_date	carrier_id	no_of_adults	no_of_kids
7660885	c77ce4b1bbc0e8b55c0a595d521a30fee7ebcb5538fa8d6612c933dcf26f048b	2017-02-14	STP	2017-08-01	MMX	RHO	Greece	2017-08-08	246	2	1
8075592	06f6f36242675c95bcc0911db1fccc5cfa1597780e890bd36f8cb7befdd2443c	2017-09-08	STP	2017-10-08	ARN	LCA	Cyprus	2017-10-15	246	2	0
7933910	b14a02de23d5131d537794c4ebb8689b8443cffe819dceb03f5723dfafe653c6	2017-07-04	SOB	2017-10-30	ARN	PMI	Spain	2017-11-06	246	2	0
8279645	b200b820cedd39da71eac266c27f2ddfafbebd0c8af2c3a0a12f8319a9db4d34	2017-08-28	STP	2018-07-20	CPH	AHO	Italy	2018-08-03	246	2	0
8431199	84c2fb9cb93576e04a0b753c0bd5cfbf69e491e5e7b9758f7caa093a1b7cc5ef	2018-03-16	STP	2018-06-18	GOT	PMI	Spain	2018-06-25	997	2	0
8200179	48750f0acc8d39100a7b3715096a5b308cb6bd89c59dbb86687b4e86e8e0d742	2017-11-12	SOB	2018-10-18	GOT	SMI	Greece	2018-10-25	246	4	0
6010149	014a6e62bd8975fe4597e610e761c394e4263c7af489a0f7330bea9356ad3170	2018-09-06	STP	2018-10-21	GOT	KGS	Greece	2018-10-28	246	2	0
7643528	18d3aed1b50dc33c25f33135a82c746edcf6782e78433c6daa853dbfa8c50f72	2017-02-05	STP	2017-07-16	ARN	HER	Greece	2017-07-23	246	2	2
8540278	227ebad85d1a5d1111087f55fab74541bebb34c04a883ff0894365e3aa656449	2018-05-04	STP	2018-09-21	HEL	ZTH	Greece	2018-09-28	246	2	0
7878447	30033701f14a6fd1d7d9163cdfb0aae840f194cb6001374d5bbe33b3033fe396	2017-06-02	STP	2018-10-23	GOT	PMI	Spain	2018-10-30	997	2	0
8377730	6c7d3f808f283a11e2b3d22cde2229c41a70aa3aa1820aa1b45c7d1b070a7cd4	2018-02-23	STP	2018-09-25	OSL	RHO	Greece	2018-10-02	246	2	3
8795150	0848f42c1654ee7217fd6c6f3d612bd13db499b0383a7f55ce578e79d3eb11e9	2018-09-16	STP	2018-09-30	ARN	KGS	Greece	2018-10-07	997	2	0
7908972	d9c8efe70e35c958c158db3e58af5bfc4b46e05de955389d24cb230de43afbb3	2017-06-20	STP	2017-07-08	GOT	MAH	Spain	2017-07-15	246	2	0
8330814	8e8f98632191d3414b3b6751f0d4ae65821af236e4d9f7cb00a471641b6c2416	2018-02-07	STP	2018-07-30	MMX	RHO	Greece	2018-08-06	246	2	0
8535145	6badecf668a531946242b77d46fa90c7e181cbd6fab315421a29bf7ca1a360ad	2018-05-02	STP	2018-06-11	HEL	CHQ	Greece	2018-06-25	246	2	2
8791976	fafe6081b96a24a3b1db93206a5af9cf0b43ee9b12569f9eb75d1aa6673b3e46	2018-09-15	STP	2018-10-23	GOT	LCA	Cyprus	2018-10-30	997	2	1
8716689	648c388248cfe748211c7879d474dbb25fd75f7ec7d395db78ce2fce2b7f73ed	2018-08-05	STP	2018-09-03	ARN	PMI	Spain	2018-09-10	997	2	1
8118345	07285a52e85ba52979aa27eefda13da856d85c57ab80884d1dc05217851b7a2a	2018-02-21	STP	2018-10-06	CPH	AYT	Turkey	2018-10-13	246	2	1
8685709	a35548b3a520db9da3d32d4fca40454047fd6214edfdf5cebbb7e4d9f336cde9	2018-07-20	STP	2018-09-13	OSL	PMI	Spain	2018-09-20	246	2	0
5531520	eb4994885654f6daede836cb8b617a72c6b2802aada87d1bf2e47f75c11aa22f	2018-02-23	STP	2018-10-14	GOT	RHO	Greece	2018-10-21	997	3	0
8452833	7c66f94f7ba8afcb63ddfe62c8e7e39f70e24fad2356d8351bdc7d31231ac3a8	2017-06-24	STP	2017-09-30	ARN	RHO	Greece	2017-10-07	246	2	0
6629888	a2d9c881c708ad12652350136031eaec2f09b075a35ee102c5d58cdcd420bb53	2017-09-09	STP	2017-10-10	OSL	MAH	Spain	2017-10-17	246	2	0
8435109	6c4428016ff913dc662af17f69a0714f4758999c213ade376e5bd18cc124596e	2018-03-18	STP	2018-06-24	CPH	KGS	Greece	2018-07-01	246	2	1
8318934	dbe606a99714fdebde5a914f53dc89f1609e997c8428b8366d961aa29ec96673	2018-02-03	STP	2018-07-03	GOT	PMI	Spain	2018-07-10	997	1	1
7106419	e6737a75c9856e6cb33e17914d22c69fc36147515e771569fad10bb91258cb11	2018-10-06	STP	2018-10-30	ARN	CHQ	Greece	2018-11-06	997	2	0
7896379	66c56baffe21644c876fca1d5fd8af362e18694f6fa1878c8c05504e564825b3	2017-06-12	STP	2017-10-23	HEL	PMI	Spain	2017-10-30	246	2	2
8952272	d505a93ee7df2db755860d5f5d5af389da2ea9e28f2511a2ea27770cd2b7b7c6	2016-10-25	STP	2017-08-13	HEL	SPU	Croatia	2017-08-20	246	1	1
7628929	111962f23f20eff08f051723135136c4b326ffe5fc60e0db823b72f338b23199	2017-02-02	STP	2017-06-13	GOT	PMI	Spain	2017-06-20	246	2	0
7984693	c3f3521c2b9f444fecbaf6e98e946f8e95ad7d26c487dc1b4548084263231be3	2017-07-25	STP	2017-10-01	ARN	LCA	Cyprus	2017-10-08	246	2	0
7883420	1cd9a601dcabca2e655a318b50b9a0d0662e4b863db10261436b43b251905ab8	2017-06-05	STP	2017-09-11	ARN	AYT	Turkey	2017-09-18	246	2	0
8625586	cba0f542a2f9f6a93cfe33760081cd131c64f4e5f8bd113c857058a125a2e544	2018-06-21	STP	2018-07-28	OSL	CHQ	Greece	2018-08-11	997	2	1
7953945	b89dc60756672c22617bcf61c2014a5be731ce63864e2ca86bee2cedd9ee9046	2018-04-17	STP	2018-10-04	GOT	PMI	Spain	2018-10-11	997	3	0
7648587	47a23bcaf13c822493bb389f2d96b0866581f7b9475f968005a4db1099104c35	2017-02-09	STP	2017-07-24	OSL	PMI	Spain	2017-07-31	246	2	0
8696988	9d21fa84caf3c53d461c05bfa6ccd63e7675dc13c083f9b4d0e0fa4f09fe3118	2017-07-07	SOB	2017-09-21	HEL	CTA	Italy	2017-09-28	246	1	0
8501966	81c17373c1c1b503ce400b8ce66db908d2e856f8fd925bdd452b59db87e8b6ae	2018-04-14	STP	2018-06-23	HEL	MAH	Spain	2018-06-30	246	2	1
7665458	8d3432498460f88b53169743dc311541932f0d6d21f68e6ef8888047789a98bc	2017-02-15	STP	2017-06-30	OSL	AHO	Italy	2017-07-07	246	2	0
8433151	af9b92de6d236ce1ac1e08a6b7e1c7278b87fe18e4bf507117867aae912e4ac7	2018-03-17	STP	2018-07-10	HEL	CFU	Greece	2018-07-17	246	2	0
7645543	cff475bc381b48e21e5906edd2cf9a08efe1616b56e68922b7e518c88a1af41d	2017-02-08	STP	2017-07-10	OSL	PMI	Spain	2017-07-24	246	2	3
8226349	14d6125339688f4bee38a2ea572b1abc7c9a933676842beab03f7d677920d58a	2017-11-30	STP	2018-08-26	CPH	KGS	Greece	2018-09-09	246	2	1
7256654	503da6dd08b81a191b48d629446fef3ce64757d83ac43686b5312f00f21e52dc	2017-05-15	STP	2017-07-20	ARN	PMI	Spain	2017-07-27	246	2	0
7909239	5a373c583c64218d9c4a88177faa1811015eecde074bf7ccc35a619da960cc7c	2017-06-20	STP	2017-07-11	ARN	PMI	Spain	2017-07-18	246	2	0
7848212	b41ab70efa88573c66b2954b4779c8cdaf4a397f34aad1dbd4ece41f1f0cdca6	2017-05-16	STP	2017-08-08	ARN	PMI	Spain	2017-08-15	246	2	1
8767538	2980a0b2f879c6a422353a8cc5804c263401d2a888b426f48f147ab3453f1cae	2018-09-03	STP	2018-09-25	GOT	PMI	Spain	2018-10-02	997	2	1
7735087	fc9f031d0c18f4507ec885d1907a3a04f2b6b4ce88a22311542c7ac3ad4d5e1f	2017-03-17	STP	2017-07-23	ARN	KGS	Greece	2017-07-30	246	2	0
7569838	cf893e42d4255358b4924c81781815847d5218f4c354008c17eb29755fa0e66a	2016-12-20	STP	2017-07-22	CPH	CHQ	Greece	2017-07-29	246	2	3
8424241	f8777b8f902cbe2a4547109486393cd24dba097a1e7a8f15a48710fd41b115c9	2018-03-08	STP	2018-07-02	GOT	RHO	Greece	2018-07-09	997	2	0
7663198	dd97e56e7e53473fcb512c6aca8254d5eeeec34ec83d1dee145f10610320ec4a	2017-02-14	STP	2017-10-14	CPH	CHQ	Greece	2017-10-21	246	2	1
4653392	299bdb6c72c093e7b0771176b55d24c7a207975cf1d7e47f9b371266191da44e	2018-03-19	STP	2018-06-21	CPH	CHQ	Greece	2018-06-28	246	2	0
8362762	ad507603e17c0073b49d97b60491fc253f7ae0f58eef4f209a524db627146edb	2018-02-17	STP	2018-07-22	OSL	LCA	Cyprus	2018-07-29	246	3	0
8970176	e858bea5a01b369321107a83becb13d406186d432b97253dbe08d9441e535b19	2018-01-26	STP	2018-07-10	HEL	CFU	Greece	2018-07-17	246	2	0
8891371	27f7d65066f9eb26413afb959e44525be502c3ca2a7b6f5f7e7beda30e6d1418	2017-02-06	STP	2017-06-13	GOT	PMI	Spain	2017-06-20	246	2	0
8590502	5ada265665966723e37f925a5fcde59d17755434331dd3283461acf94a7764e7	2018-05-31	STP	2018-09-24	ARN	RHO	Greece	2018-10-08	246	2	0
7706740	665fdbf85314467735a012d968b41510f871e108649f7b0a8f70dd974ece15f6	2017-03-04	STP	2017-10-14	MMX	CHQ	Greece	2017-10-28	246	2	0
7705582	9231463625c8790c659dc9982736140bcaea9849e72da14e27e32583654826d0	2018-02-07	STP	2018-10-21	OSL	LCA	Cyprus	2018-10-28	246	2	0
8783411	c064d0291003276b7b7c4d58e224323a6234cb80a44ad36aaa6d44becf799175	2018-09-11	STP	2018-09-25	MMX	LCA	Cyprus	2018-10-02	246	2	0
7621031	0fd4c71262dc4b8ecf06cbc309f9d4f3d1aa25d818b7f5e335b0335bb126a964	2017-01-29	STP	2017-06-18	ARN	HER	Greece	2017-06-25	246	2	2
2989278	a54b8aa4059d5e291ec00a0739821c29c6c3bd753f2a80feced4a7a03d7efdc9	2018-06-22	STP	2018-08-27	MMX	PMI	Spain	2018-09-10	246	2	2
7488995	42783fc55cd2980229aebfab19c22eda3c0cd381d5910cc45236dac5f9b558a6	2017-09-26	OWO	2017-10-12	ARN	CTA	Italy	2017-10-12	246	1	0
8543232	3550e7c3f61a028db661107bfde351678d5ab055807dd6bd5a38ca1c554408cb	2018-05-05	STP	2018-10-18	ARN	CHQ	Greece	2018-10-25	997	2	0
8078088	13f39364402f7a31813215fa08dd6d21c80ddc6669e66a19af80cc8db404f487	2017-09-09	STP	2017-09-14	CPH	CTA	Italy	2017-09-21	246	2	1
7784048	6bd310d3e0750248c32c1efcf57911c61484b9a3b44c133187deb9169505f7ae	2017-04-08	STP	2017-06-27	ARN	SMI	Greece	2017-07-04	246	2	2
8556071	92b974eb9d8c6bcad2c615399a9f05cca16ffe014195aa2b93dabaf5552b94e0	2018-05-11	STP	2018-09-02	OSL	LCA	Cyprus	2018-09-09	246	2	0
8653827	1af398e2f1c16ce37bb4dc8c99c94d9fbb49760e5099705230b57b44c0ac8471	2018-07-06	STP	2018-07-13	GOT	AHO	Italy	2018-07-20	246	2	1
7863333	9f6b8be05df5fe46002032f600e7d5fd8688ecf2e3ca0f1f510d950ae0cb9175	2017-05-24	STP	2017-07-13	GOT	CHQ	Greece	2017-07-20	246	2	0
8628974	c1fc45314949d70817725d774c2f3089304fb29e03088344a4d92e9450ff3026	2017-07-03	STP	2017-07-08	OSL	CHQ	Greece	2017-07-15	246	2	0
8798320	56d8ed22e08b7731358e558601544c270b86865b457b5085135855e2481c9e72	2018-09-18	STP	2018-09-22	HEL	CHQ	Greece	2018-09-29	246	2	0
8348554	99c3b10fd46781b66893eb06d8595df28adb1270801abf4c8f689f5c36b72577	2018-02-13	STP	2018-08-05	CPH	PMI	Spain	2018-08-19	246	2	0
8349664	2cbc4dcf0932a3c3df75d2475089add26b172fa5912dce3c93ee8d2a4746aee4	2018-02-13	STP	2018-08-27	ARN	AYT	Turkey	2018-09-03	246	2	0
8173607	c65fae3b192af5c05f331ed33a3a44a52d5ee10947dd31ade93562385cb2a69f	2017-10-26	STP	2018-09-01	GOT	CHQ	Greece	2018-09-08	997	2	0
8426872	e61581af1dad0a96d1d46a0d41539d8c78549d37b30c59e7687586208e8ba8b9	2018-03-14	STP	2018-06-15	CPH	ZTH	Greece	2018-06-22	246	3	0
8341011	e9a80c27c4cb89946d48f348c69e4dd0c9e61a514a90bbf4940c45cc56aa76a9	2018-02-10	STP	2018-07-02	ARN	AYT	Turkey	2018-07-16	246	3	0
5579072	2bfc6abedd59c95ba72851b39f505cde6da54e07ff8b481a9ea32093b0a05c96	2017-06-18	STP	2017-08-25	ARN	ZTH	Greece	2017-09-01	246	2	0
8518904	62d561743fa0b3147edce1026e355506cdd6560514aca03dcbbef24b90c5fa47	2018-04-23	STP	2018-07-13	GOT	DLM	Turkey	2018-07-27	246	2	0
8820357	3133126f6171a5e48dbbd485c28bdb38ee31096d3d6215f1fc9a6f43a8cfb11f	2018-09-28	STP	2018-10-17	CPH	LCA	Cyprus	2018-10-31	246	2	0
8027911	8f6a62575ee59b982370af12ad8ec5a833f91151c4b7d267c70c7b6a66b98087	2017-08-15	STP	2017-09-14	OSL	SMI	Greece	2017-09-21	246	2	0
8714252	35e5df176967e939dd37dd5ef9a5b73df0d2acda458bb59ad37ecd430d54ce91	2018-08-03	STP	2018-08-13	GOT	PMI	Spain	2018-08-20	997	2	0
8714363	8d322be9e98375d8d50aa1037afb0e447bc846bd5d4dbfa1a53c803738a99eb7	2018-08-03	STP	2018-10-27	GOT	CHQ	Greece	2018-11-03	997	2	2
8837787	e1d0c9681549b0340ec3dc62bbf33b3b00667513e0e885a0cfcc0daa204c4dee	2018-10-08	STP	2018-10-20	GOT	CHQ	Greece	2018-10-27	997	2	0
6680127	a4cd31f6b4e64053d07c5caa2ac4419e909a69b10b9627572066999c33b04dec	2017-10-23	STP	2018-06-24	ARN	RHO	Greece	2018-07-01	246	2	0
5554769	4fc3886a833c107df1397a8c4f304c1b2794c7430fee8d26d027f5b0d0f5b0d4	2017-02-20	STP	2017-10-09	HEL	CHQ	Greece	2017-10-16	246	2	3
6914839	5b7300e2f3c27f53ba1d0f8c5350a8415255de51222dfbeae8d87b58638c1c3e	2018-05-14	STP	2018-07-31	ARN	PMI	Spain	2018-08-07	997	2	3
8754919	cb3ae651ba6a5565cc0e2b0198caa3fb1ff2b7494c29841221662e62feecc957	2018-08-27	STP	2018-09-02	CPH	PMI	Spain	2018-09-09	246	1	1
8831612	fbb4983670b1ff3255e08b699985d9855cca468f2706089c1446a6b57ff9045b	2017-10-11	STP	2017-10-26	OSL	AHO	Italy	2017-11-02	246	2	0
7352895	814013a06067d576a055e2c9a9bfcdcf52e2fc9b66a62e68d5000bbb5d7ada3b	2017-06-03	STP	2017-07-09	OSL	PMI	Spain	2017-07-23	246	2	0
8763496	a92d22e87521f8376e0986967053bc8b4b6e2b0d2c1f20396da96034881da6da	2018-08-31	STP	2018-09-21	CPH	ZTH	Greece	2018-10-05	246	2	0
8094010	db81aca335ac2d28ada84f93bb0f01ce23ee0c89d44973126503c3f0f4cfc8c0	2017-09-16	STP	2017-10-09	ARN	PMI	Spain	2017-10-16	246	2	1
8059884	2343fc0dd06c6cc6e28d3071e27a3b9b28d7434c3a17efc3350d19efb5bbef1f	2017-09-01	STP	2017-09-25	OSL	AYT	Turkey	2017-10-09	246	2	0
8664569	a47f338504c181fd36af730d93627f0a150241fccc92b36f18e49bec9936b8ef	2018-07-11	STP	2018-07-18	GOT	LPA	Spain	2018-07-25	246	2	0
8388477	9e6b0f71eaf8b98711484cbd3baaf5de7f4b0ba0165281a2dc2510ce14df0291	2018-02-27	STP	2018-08-30	ARN	CTA	Italy	2018-09-06	246	2	2
7863908	8051c8c603b420ad8cd930544c60704e32025a83da86f1b766a46b6e8b1121d1	2017-05-24	STP	2017-06-30	ARN	LPA	Spain	2017-07-07	246	2	2
8657954	08dc1503b74f13e6ed13f450991e4bcabc4b0dcc8b18bb21290fbb8606ad34be	2018-07-08	STP	2018-08-12	GOT	RHO	Greece	2018-08-19	997	1	1
8492712	3c0d30fe45eeab1b364d6e5060073e28fac23ee1af0d9c058e96950cac8125dd	2018-04-11	STP	2018-06-10	GOT	KGS	Greece	2018-06-17	246	2	1
7924921	f9167b3b103e8efd56167c9c3b46cfef1fc916fa2fc98c45b654c610fb706efc	2017-06-29	STP	2017-07-22	GOT	KGS	Greece	2017-07-29	246	2	0
8492907	7ab3917d74270167bdb920e3462131ffd3325b3d0cd54076881c8c534916b931	2018-04-11	STP	2018-09-02	OSL	RHO	Greece	2018-09-09	997	1	3
7008963	859daabd7f451728e095eec141f94abbff5f95bc5b6a8d2267556d2ec4647255	2017-01-17	STP	2017-08-30	HEL	LCA	Cyprus	2017-09-06	246	2	2
8642982	e50693873509fd3749215e4113ad7750807a5a54e52a282144f59d51b5a57363	2018-07-01	SOB	2018-08-28	OSL	RHO	Greece	2018-09-04	246	3	0
7926712	700136d3a9e4d83657fc50fb225870cdb009fc0d690d076853d1baedcb8dad9e	2017-06-30	STP	2017-07-20	ARN	CHQ	Greece	2017-08-03	246	2	0
7929202	699e8c84226c09365b66cdc07fa0b97e57f644150456db4dedd7e4db7dce6a6b	2017-07-01	STP	2017-08-04	OSL	ZTH	Greece	2017-08-11	246	2	1
7825111	6d58010b8d5a72ec4159befba9c71aa634f2aea95962c2e9eddc74b0ff83a652	2017-04-30	STP	2017-06-26	OSL	RHO	Greece	2017-07-03	246	2	2
7969405	02228e091d7a90821a329744327f68dc2e2923fccea97a015a6799a7e2dd1f55	2018-02-04	STP	2018-09-27	GOT	PMI	Spain	2018-10-11	997	2	1
8505820	477b9d8dbf84cf88ebaa56f584a34fb68cf6388129829447391ea1a04421034c	2018-04-16	STP	2018-10-25	ARN	AHO	Italy	2018-11-01	997	2	0
8125917	9809f843bf83c885332c39c21a9e0c3f53ed770912210f0099da9c3da0637ae7	2017-09-30	SOB	2017-10-28	ARN	MAH	Spain	2017-11-04	246	2	3
7354985	5b245077fac40ec1f2ce69277a10b62c9f7d58dc80e7cfc82c26f64f4f72d362	2018-03-19	STP	2018-06-16	HEL	CHQ	Greece	2018-06-23	246	2	0
7695286	db58633144eacb52f776883bfa4c44d55bb7855509aca31eabb4766111f3b1a9	2018-06-16	STP	2018-08-30	ARN	AHO	Italy	2018-09-06	997	2	2
8055441	4278ed7f6aa338400adf62153e0a8b26af03205a05c2f610228d7b46a533c005	2017-08-30	STP	2017-09-24	CPH	CFU	Greece	2017-10-01	246	2	0
7903580	a25828ec6356a31b07e62ecceb20aea26a1fd382422041a793809bb8af10a6ba	2017-06-16	STP	2017-09-18	HEL	CHQ	Greece	2017-09-25	246	3	0
8660427	3982e5c669d11bc6f513ea4d33a230127560e92a4e882490ee3e92619aaaf866	2018-07-09	STP	2018-07-19	CPH	PMI	Spain	2018-08-02	246	2	0
7961480	ae78da2f48198650350befe06df138981e8ec0dc9e7e54ad559b8f25bebcccec	2017-07-14	SOB	2017-09-27	ARN	LCA	Cyprus	2017-10-04	246	2	0
7871244	3869045ce5203f199188c8c3689aeec7044feae8150189153247946955006dc8	2017-05-28	STP	2017-08-21	OSL	AYT	Turkey	2017-09-04	246	2	1
1525579	2d47602e9824baad4ee74db76f2f7c7a0c6969bc4a0d11622be8cb25573f6e74	2016-09-05	STP	2017-09-12	ARN	CFU	Greece	2017-09-19	246	2	0
7748147	4c33cb36fc042c16518e7b3296c91f44dd01cc03a7470d239fccea2d8505942e	2017-03-22	STP	2017-07-07	HEL	BOJ	Bulgaria	2017-07-14	246	1	0
7685887	4ba67d1570eb1f9a66670a96d0bad6854a182103da20f9fa05c40ed170552b5b	2017-02-23	STP	2017-06-12	ARN	PMI	Spain	2017-06-19	246	2	0
8542646	bd799ea099f85836018977b3f82215a4d7dd50ebab1be979e06a3040f53b98ed	2018-05-05	STP	2018-06-11	ARN	PMI	Spain	2018-06-18	997	2	2
7587476	000ab90b3fd192c443d3c7c9a94ec5d1986a2449caed98a98d0a1631aa80d2b9	2018-01-24	STP	2018-08-01	OSL	LCA	Cyprus	2018-08-15	997	2	0
6361626	9cf2ae34d7f31dd3c260c88a5c46ba98bf0b956237118d4addfa3a1848230285	2017-07-15	STP	2018-06-19	ARN	CHQ	Greece	2018-07-03	997	2	0
4473292	5d732f79c328b74dc69f0ebc756228eb632784b655be038c3a6d08dbf403c510	2018-07-28	STP	2018-07-30	GOT	RHO	Greece	2018-08-06	997	1	1
8738973	5b891e5f63816fdcdf4163e88915abea3f257b3349c29296af4a11cfba953bff	2018-08-17	STP	2018-08-24	ARN	ZTH	Greece	2018-08-31	246	3	0
8761819	0a41ae77d4a51e64106073cc0230a5fd72da6d86118c1fb5127e37700b4d8d3f	2018-08-31	STP	2018-09-20	ARN	CTA	Italy	2018-09-27	246	2	0
7537525	6098dd1804cf73d457ca1398bc6750ba4cdf6e94a4f61a2d906e711e6cef4c37	2016-11-27	STP	2017-09-16	ARN	BOJ	Bulgaria	2017-09-23	246	1	1
7896666	ec3e8e6c3bffc03d71f67dde0a76fb6055b5be5a8f066ed670e03e3709e3ac9c	2017-06-13	STP	2017-06-30	GOT	LPA	Spain	2017-07-07	246	2	3
7216779	484a42fb624ff173dbf897bd5e753dfdc4ce9719fd41d6fe45b89f30848357de	2017-06-29	STP	2017-08-01	ARN	CHQ	Greece	2017-08-08	246	2	0
8332966	4349943ebda64b7725683429d45f360ada5f8ca8d45552089b2e501cefb3b832	2017-08-17	STP	2017-08-21	HEL	CHQ	Greece	2017-08-28	246	2	0
8849983	7bc2a47bfac97c2104c502099a1bb1773d36b6cd30a5344645ee3369a75dc067	2017-05-21	STP	2018-08-04	ARN	AYT	Turkey	2018-08-11	246	2	3
8105254	c9cd6b34b621ab668d695706779cb9e6f08ba6de1c00c89e531eb48bd7874d4b	2017-09-21	STP	2017-10-13	CPH	ZTH	Greece	2017-10-20	246	2	0
8317605	11f71172f9031d2f49c2ca684c1d9ac560e4bbc704d435436d592c3c4046e5a5	2017-08-04	STP	2017-10-19	HEL	CTA	Italy	2017-10-26	246	1	2
8751674	e205495d1e701c62cb5e2e3f41629a34ecbffaf62df2dc5c0ab572ea11806970	2018-08-25	STP	2018-08-30	GOT	PMI	Spain	2018-09-06	997	2	2
6468737	f198b0eec4a3089b701a6013df7333fa9009a9ad66279d793bbfdf2e8401ee2a	2018-01-09	STP	2018-09-08	ARN	AYT	Turkey	2018-09-15	246	2	3
7878903	5113b5b83bdd237f418bc574224561f6322d4b89b8b5ada352b098b655020ca5	2017-06-02	STP	2017-06-14	GOT	LCA	Cyprus	2017-06-21	246	2	0
8222583	4e8540bc1f35709e9d03689dbf448483b5c6944219e0484a92735d8cbad83a84	2017-11-27	STP	2018-06-24	HEL	RHO	Greece	2018-07-01	997	2	1
8592504	f6a9f78615ae8e5c4c884e3e444ea33eda9e03ff5e86f3ffb86ebefd5ef69896	2018-06-01	STP	2018-08-27	ARN	PMI	Spain	2018-09-03	997	1	2
7709836	2f305e39176c84196bd472e7854531d3d1e48666dca40bee1992761bda70c2f3	2017-03-05	STP	2017-06-06	OSL	RHO	Greece	2017-06-13	246	3	0
8674852	1bb8ad5bf684d930fa9a32ffec6dfbf0ab1b31bd0c42a42fada8cf6bd5a9fbc7	2018-01-03	STP	2018-06-05	GOT	LCA	Cyprus	2018-06-12	997	2	0
7888483	dc1abf42e4fc5000818478fae88261177c543cfe5f53d23bd254dca3ee54765a	2017-06-07	STP	2017-10-07	CPH	CHQ	Greece	2017-10-21	246	2	0
8348705	8283bd12b6300f9b92b760ffbf406775ec261c7cbd833f0c53b6c7a8ae7991a4	2017-07-24	STP	2017-08-26	HEL	CHQ	Greece	2017-09-02	246	1	2
8175733	9f946633a0d9df336322821ec4acbe3d207e057ff9e2ec8707c01f4cf6bede49	2017-05-21	STP	2017-07-10	OSL	AYT	Turkey	2017-07-24	246	2	0
7984486	9be41691f6ec416a901251dd08cb7edb73e2233f7b2e0883cde79727b23036a3	2018-05-04	STP	2018-07-01	ARN	LCA	Cyprus	2018-07-08	997	2	0
7931487	1f5f70d0d0181048dd5d9e1fb410624694b8f54b6e2dfe0f4ca0ebe652bebbca	2018-08-24	STP	2018-09-28	HEL	AHO	Italy	2018-10-05	246	2	0
8835124	b1cfab11e40a31e118b259ac400baf2a8c2ba3e721216683e0eec0d0f652f04f	2018-10-06	STP	2018-10-20	GOT	MAH	Spain	2018-10-27	246	2	0
7931569	b0d1721db4faaf731269016bc69c072aef9402c1588cf097a7f78dea619471d6	2017-07-02	STP	2017-07-12	CPH	BOJ	Bulgaria	2017-07-19	246	2	0
8770090	b040de695ea43ef2a9296e6d57f6f5dbf2438cf5708eff6f5486c1b656ea75b8	2018-09-04	STP	2018-09-16	OSL	LCA	Cyprus	2018-09-23	246	2	0
7821688	3bdb5e8b9ed0ecb4c96bd304ceddaa59e3f5fd344c85121368e40d50c6fe9149	2017-04-28	STP	2017-08-29	MMX	RHO	Greece	2017-09-05	246	1	0
8203040	33bdf501864f923f137d3a3419ef26916f5849ab896115173f4ef37319a9e862	2017-11-14	STP	2018-06-10	ARN	KGS	Greece	2018-06-17	997	2	2
7959929	9cf8a10d5b56a2be73857e535cb57b62466b68c1a009df0fca981a3bc1e073bc	2017-07-13	STP	2017-09-03	ARN	LCA	Cyprus	2017-09-10	246	1	2
8375098	98c02565df6da46fa010b771b0f46a1b3add185227062bda8547001736876c9a	2018-02-22	STP	2018-07-30	GOT	RHO	Greece	2018-08-06	997	2	0
8410570	2d8feaf201ac9679b42df7ccbec570c11fd2ea7df2aec93a47e6ab07d5800310	2018-03-08	STP	2018-06-03	ARN	LCA	Cyprus	2018-06-10	997	2	0
7749043	059e04516a03e3ffb87025714f6ff08a29a2b54c19b4480246114892d33c39f6	2017-03-23	SOB	2017-06-09	ARN	FNC	Portugal	2017-06-16	246	2	0
8524727	125ca979f8d1d88dcfa185d1a2e9142524d5a293af8671babff339654966fa35	2018-04-25	STP	2018-06-26	GOT	PMI	Spain	2018-07-03	997	2	0
8670863	6db9eba27e8e57bd0006e79f4141629c025378c7b685f0f56858beb452134dea	2018-07-14	STP	2018-08-23	OSL	PMI	Spain	2018-08-30	246	2	2
8137476	a222bf4dc2ca1fc62e7c15d8d65c5e71e5b29067fdc43c282ac70de9bd2d5e67	2017-10-06	STP	2017-10-24	MMX	RHO	Greece	2017-10-31	246	2	0
6851269	1a9d54a23d88d93978de1f07fd38c16a20addcb3cfab5f11d8f1f53613d0a09e	2017-09-21	SOB	2017-10-22	HEL	SPU	Croatia	2017-11-05	246	2	0
7743620	c2671ab6d9b2ffb775de7a2642edc9bd8ae9f2774c4105c519e81143ecdbe964	2017-03-20	STP	2017-06-28	CPH	LCA	Cyprus	2017-07-05	246	2	0
8613612	68906e2a47d563def47553d5d60e671ed62b9da5d156592eeb988b4b11e5fe3b	2018-06-14	STP	2018-09-08	OSL	AYT	Turkey	2018-09-15	246	2	3
8213408	77c3b3980a491d037b355f9d49602e9a9787b5692aae0f1c97cf6a36fb8fb773	2017-09-28	STP	2017-10-25	MMX	LCA	Cyprus	2017-11-01	246	2	0
8019404	3d52a4e0eb92232aa4431d83b8d2d727ad8c9312b4e07b578381e47d72586459	2017-08-10	STP	2017-08-19	OSL	CHQ	Greece	2017-08-26	246	2	0
7962255	32be30965b7323fd97b131f8c48fd2dae0de7be88f5d9897d74edbf3a7a9b48b	2018-05-01	STP	2018-07-19	GOT	CTA	Italy	2018-07-26	246	3	0
